X,Y,Z,S,R,G,B
-74.486,330.67,-200.28,0.96417,1,0.84314,0.68235
-15.819,69.63,60.975,4.0767,1,0.95686,0.9098
-40.579,177.93,-59.461,1.8042,0.75294,0.81961,1
-10.106,44.061,4.5559,6.3231,0.39216,0.39216,0.39216
-8.0919,35.05,55.709,3.842,0.98431,0.97255,1
-75.693,326.4,-91.09,0.84696,1,0.95686,0.9098
-23.864,102.52,14.599,2.4679,0.98431,0.97255,1
-19.19,82.04,-77.217,1.23,0.98431,0.97255,1
-18.807,80.172,88.945,2.5923,0.98431,0.97255,1
-6.6681,28.323,-12.416,6.4891,1,0.84314,0.68235
-63.827,269.43,-47.282,0.58725,0.66667,0.74902,1
-19.723,82.924,107.72,2.5007,0.98431,0.97255,1
-32.504,135.47,-274.35,1.2894,1,0.84314,0.68235
-69.221,285.84,76.748,0.61598,0.66667,0.74902,1
-67.884,279.48,-296.71,0.56908,0.75294,0.81961,1
-6.6899,27.488,12.741,4.3813,0.98431,0.97255,1
-48.244,197.89,390.61,0.31013,1,0.95686,0.9098
-49.613,202.47,86.604,0.90202,0.75294,0.81961,1
-58.551,238.39,-40.291,0.75113,0.66667,0.74902,1
-18.855,76.672,-222.83,0.2017,0.75294,0.81961,1
-8.1142,32.866,19.673,5.0461,1,0.95686,0.9098
-11.379,45.962,-37.889,3.9661,0.98431,0.97255,1
-46.97,188.72,-5.3827,0.89482,0.75294,0.81961,1
-36.587,146.6,-104.69,1.788,0.98431,0.97255,1
-4.8925,19.415,-107.2,0.26185,0.66667,0.74902,1
-23.057,91.166,-116.19,1.3671,1,0.84314,0.68235
-82.807,326.65,-153.67,1.1068,0.66667,0.74902,1
-18.63,72.551,-101.64,2.7336,0.98431,0.97255,1
-5.5255,21.459,-29.033,4.0972,0.98431,0.97255,1
-135.78,524.69,-228.67,0.0022446,0.66667,0.74902,1
-5.6272,21.683,9.2677,5.0171,1,0.95686,0.9098
-2.4861,9.561,61.873,4.8752,1,0.95686,0.9098
-63.883,245.14,-337.43,0.21374,1,0.84314,0.68235
-23.009,87.867,-93.296,0.65681,0.75294,0.81961,1
-70.224,267.35,130.81,1.3927,1,0.73333,0.48235
-70.219,266.11,67.107,1.6689,1,0.95686,0.9098
-43.911,166.07,-173.15,0.74392,1,0.84314,0.68235
-63.343,238.98,92.165,0.9832,1,0.95686,0.9098
-23.094,86.857,-120.85,2.7208,0.98431,0.97255,1
-16.709,62.495,-17.36,3.2603,0.98431,0.97255,1
-35.904,133.41,-49.744,1.0657,1,0.84314,0.68235
-48.849,180.25,-135.86,1.3324,0.98431,0.97255,1
-50.939,187.7,477.37,0.25901,1,0.84314,0.68235
-102.12,375.59,-197.97,0.44918,0.66667,0.74902,1
-29.689,108.9,-144.66,2.352,0.98431,0.97255,1
-15.129,54.781,153.2,0.57376,1,0.95686,0.9098
-93.053,335.55,52.25,1.2166,1,0.95686,0.9098
-67.396,242.42,-55.804,1.0042,1,0.84314,0.68235
-24.399,87.595,-86,0.95273,0.75294,0.81961,1
-45.553,162.93,10.344,2.0943,0.98431,0.97255,1
-39.225,139.5,-43.472,0.87101,1,0.84314,0.68235
-97.809,345.82,-141.13,0.5865,1,0.84314,0.68235
-52.021,183.51,-32.124,2.0975,1,0.84314,0.68235
-4.5537,16.011,9.3561,4.5254,1,0.95686,0.9098
-92.123,322.19,-405.85,0.15377,1,0.95686,0.9098
-90.095,314.18,147.1,0.74802,0.75294,0.81961,1
-65.943,228.68,-141.74,0.70754,0.66667,0.74902,1
-9.081,31.341,-218.33,1.9505,0.75294,0.81961,1
-67.171,230.34,60.838,1.3119,1,0.84314,0.68235
-72.197,246.67,32.509,1.6729,1,0.84314,0.68235
-41.985,142.85,-163.64,1.8257,1,0.95686,0.9098
-20.726,70.437,-91.923,3.5071,0.98431,0.97255,1
-1.7317,5.8621,54.604,5.1104,1,0.95686,0.9098
-64.756,218.57,-168.19,1.1289,1,0.84314,0.68235
-48.881,163.64,-234.2,1.3991,1,0.84314,0.68235
-93.884,308.31,-204.48,0.61151,1,0.84314,0.68235
-9.4031,30.703,-50.078,2.9978,0.75294,0.81961,1
-39.749,129.51,124.25,2.278,0.98431,0.97255,1
-25.566,82.893,-47.322,2.5659,0.98431,0.97255,1
-28.392,91.306,93.179,1.9424,0.98431,0.97255,1
-153.01,490.9,-63.777,0.23779,1,0.84314,0.68235
-13.247,42.42,13.206,4.4393,0.98431,0.97255,1
-87.177,278.49,70.887,1.1722,1,0.84314,0.68235
-56.611,179.78,-228.05,1.2246,1,0.84314,0.68235
-85.882,270.56,-279.55,0.95837,0.66667,0.74902,1
-42.084,132.14,-121.69,1.16,0.75294,0.81961,1
-49.188,154.09,101.95,1.1925,1,0.95686,0.9098
-58.13,181.69,-12.934,1.9225,0.98431,0.97255,1
-21.967,68.404,-34.898,3.868,1,0.95686,0.9098
-79.42,247.05,-177.61,0.33214,0.66667,0.74902,1
-24.465,75.997,-64.887,1.8083,0.75294,0.81961,1
-27.238,84.479,52.227,2.1161,0.98431,0.97255,1
-61.034,188.86,85.167,2.1079,0.75294,0.81961,1
-5.7481,17.616,31.165,7.873,1,0.73333,0.48235
-62.82,191.65,-147.73,1.8703,0.39216,0.39216,0.39216
-28.241,85.833,132.98,2.199,1,0.84314,0.68235
-9.8815,29.982,-58.417,4.7991,1,0.95686,0.9098
-48.627,146.36,96.916,1.0679,0.75294,0.81961,1
-9.7241,29.188,-43.775,5.188,1,0.95686,0.9098
-66.098,198.02,113.32,0.11141,0.75294,0.81961,1
-12.012,35.916,115.3,0.93964,1,0.84314,0.68235
-106.45,316.11,-154.63,0.29284,1,0.84314,0.68235
-146.38,433.94,-212.95,0.18333,0.66667,0.74902,1
-17.021,50.398,28.812,4.6914,1,0.95686,0.9098
-30.354,89.672,-26.212,2.3187,0.98431,0.97255,1
-33.771,99.492,-67.719,3.2954,1,0.95686,0.9098
-91.38,268.48,121.78,1.2327,1,0.84314,0.68235
-50.212,147.12,53.716,2.3895,0.75294,0.81961,1
-69.774,204.1,95.389,1.0268,1,0.95686,0.9098
-77.345,225.85,-155.49,1.5565,0.98431,0.97255,1
-69.049,201.4,52.549,1.3948,1,0.84314,0.68235
-10.503,30.567,-7.4917,5.1357,1,0.95686,0.9098
-129.74,375.77,-241.45,0.51219,0.66667,0.74902,1
-84.387,243.97,-77.531,0.81687,0.75294,0.81961,1
-23.808,68.523,-31.258,1.5322,0.75294,0.81961,1
-72.006,206.39,17.625,2.1348,0.98431,0.97255,1
-37.212,106.24,425.9,0.22013,0.98431,0.97255,1
-58.1,165.6,127.49,1.1285,1,0.84314,0.68235
-43.303,123.2,-208.12,0.85797,1,0.84314,0.68235
-14.353,40.735,7.0666,3.5144,1,0.95686,0.9098
-38.331,108.31,62.351,2.8183,0.98431,0.97255,1
-76.9,216.51,-193.37,0.54222,1,0.84314,0.68235
-64.685,181.47,-173.21,1.0829,1,0.84314,0.68235
-5.6378,15.685,-68.987,3.9846,0.98431,0.97255,1
-15.089,41.911,74.505,2.9273,0.98431,0.97255,1
-71.328,197.61,-39,1.8712,0.75294,0.81961,1
-5.6478,15.62,10.717,8.5803,1,0.73333,0.48235
-61.514,169.54,-173.12,1.7303,1,0.84314,0.68235
-13.476,37.068,42.256,4.4602,1,0.95686,0.9098
-102.15,279.44,-167.23,0.98434,0.75294,0.81961,1
-107.84,294.23,110.34,1.2728,1,0.84314,0.68235
-121.6,331.08,103.74,0.73284,1,0.95686,0.9098
-29.559,80.304,-107.21,1.1036,0.75294,0.81961,1
-178.98,483.62,-118.42,0.082309,0.75294,0.81961,1
-33.823,91.052,74.971,1.4358,1,0.84314,0.68235
-59.776,160.18,-251.31,0.52598,0.75294,0.81961,1
-94.492,252.63,-26.307,0.25513,0.75294,0.81961,1
-65.042,173.38,46.125,1.8267,0.75294,0.81961,1
-28.587,76.112,-26.123,3.2328,0.98431,0.97255,1
-65.484,173.95,-0.8413,0.43391,0.66667,0.74902,1
-37.412,98.991,-138.01,1.3583,1,0.95686,0.9098
-16.877,44.576,-69.552,2.2604,1,0.84314,0.68235
-34.731,91.551,-214.56,1.0868,1,0.84314,0.68235
-3.9952,10.511,11.68,9.5107,1,0.73333,0.48235
-116.83,306.86,-367.22,0.26748,0.66667,0.74902,1
-31.36,82.263,37.271,1.2677,0.75294,0.81961,1
-71.99,188.68,-138.89,0.5333,1,0.84314,0.68235
-23.932,62.602,105.51,2.5054,0.98431,0.97255,1
-22.076,57.652,-40.838,4.1133,1,0.95686,0.9098
-36.657,95.581,-183.46,1.428,0.75294,0.81961,1
-6.2299,16.22,41.647,7.0378,1,0.84314,0.68235
-31.393,81.551,180.35,1.1705,0.75294,0.81961,1
-38.379,99.448,45.089,2.8326,0.98431,0.97255,1
-23.296,60.25,184.32,1.6363,0.75294,0.81961,1
-44.292,114.23,-2.6621,3.2585,1,0.95686,0.9098
-94.484,243.29,7.4063,1.096,1,0.84314,0.68235
-13.711,35.259,-29.93,6.233,1,0.84314,0.68235
-25.784,66.152,168.47,1.3199,0.75294,0.81961,1
-46.41,118.02,143.58,0.35835,0.66667,0.74902,1
-13.04,33.123,-1.3976,4.2312,1,0.95686,0.9098
-81.869,207.61,-112.68,0.4303,1,0.84314,0.68235
-39.08,98.753,283.81,0.64257,1,0.95686,0.9098
-48.561,122.53,-168.77,1.9566,1,0.84314,0.68235
-13.432,33.818,-97.72,2.6891,0.98431,0.97255,1
-22.285,55.886,234.54,0.46975,0.75294,0.81961,1
-26.21,65.668,94.551,3.2194,0.98431,0.97255,1
-62.34,155.95,-146.28,1.6312,0.75294,0.81961,1
-6.7793,16.89,7.3694,9.7849,1,0.73333,0.48235
-119.02,295.52,-147.03,0.65422,1,0.95686,0.9098
-103.11,255.47,-171.8,1.0128,1,0.84314,0.68235
-36.741,90.86,225.31,0.74797,0.75294,0.81961,1
-8.1771,20.194,18.711,5.0991,1,0.95686,0.9098
-62.039,152.99,-159.22,0.77743,0.66667,0.74902,1
-86.309,212.03,142.29,1.5469,1,0.95686,0.9098
-65.56,160.78,119.05,0.83347,1,0.95686,0.9098
-27.01,66.123,74.782,1.3471,1,0.84314,0.68235
-16.759,40.79,23.565,1.5751,0.75294,0.81961,1
-145.62,353.87,110.91,0.13837,0.75294,0.81961,1
-18.196,43.959,-86.718,2.7038,0.98431,0.97255,1
-62.364,150.42,54.847,2.3746,0.98431,0.97255,1
-61.953,149.11,61.287,1.3734,0.75294,0.81961,1
-63.137,151.25,16.689,2.7659,0.75294,0.81961,1
-38.613,92.244,-371.39,0.68487,1,0.84314,0.68235
-47.545,113.02,-11.472,2.7678,0.98431,0.97255,1
-21.029,49.902,-192.53,0.97485,0.98431,0.97255,1
-47.805,113.3,-17.597,2.699,0.98431,0.97255,1
-28.64,67.532,59.181,1.6886,0.75294,0.81961,1
-3.52,8.2888,23.004,8.8762,1,0.73333,0.48235
-102.08,239.85,-138.08,1.171,0.66667,0.74902,1
-201.36,470.99,-24.707,0.33017,0.75294,0.81961,1
-57.808,134.63,282.77,0.33465,1,0.95686,0.9098
-108.94,252.91,-235.47,0.88455,1,0.95686,0.9098
-48.132,111.08,-330.65,0.82659,1,0.84314,0.68235
-25.733,59.097,-112.75,2.1125,0.98431,0.97255,1
-13.903,31.881,104.5,2.4004,0.75294,0.81961,1
-9.8611,22.561,-2.9781,6.1876,1,0.84314,0.68235
-100.6,230.02,76.537,0.68462,1,0.95686,0.9098
-34.324,78.397,-43.63,0.86725,1,0.84314,0.68235
-73.042,166.64,98.798,0.86974,1,0.84314,0.68235
-81.997,186.81,-115,0.81214,1,0.84314,0.68235
-62.898,143.02,8.9444,0.5875,1,0.95686,0.9098
-107.13,243.1,98.367,1.0689,1,0.84314,0.68235
-33.337,75.525,70.525,2.5013,1,0.95686,0.9098
-60.877,137.52,267.35,1.0961,1,0.95686,0.9098
-32.123,71.956,-78.684,1.6664,1,0.84314,0.68235
-117.74,263.52,-132.2,0.39155,0.66667,0.74902,1
-114.63,255.91,-73.384,1.4691,0.75294,0.81961,1
-11.194,24.966,-66.425,3.6982,1,0.95686,0.9098
-121.8,271.14,-67.819,1.0394,0.66667,0.74902,1
-15.346,34.048,-48.436,3.9476,0.98431,0.97255,1
-139.95,309.93,-7.1155,0.45174,1,0.95686,0.9098
-40.467,89.5,207.26,1.1874,1,0.84314,0.68235
-63.567,140.24,-193.03,0.82728,1,0.84314,0.68235
-65.06,143.24,157.65,1.6412,0.98431,0.97255,1
-75.795,166.61,45.78,0.41138,0.66667,0.74902,1
-18.764,41.038,-23.137,4.8845,1,0.95686,0.9098
-23.914,52.238,-36.602,4.3436,0.98431,0.97255,1
-35.462,77.031,77.592,2.2276,0.39216,0.39216,0.39216
-18.249,39.592,15.197,7.5183,1,0.84314,0.68235
-77.405,167.71,177.85,1.4753,1,0.84314,0.68235
-12.398,26.782,35.838,3.5562,0.98431,0.97255,1
-40.179,86.576,-27.417,3.5351,0.98431,0.97255,1
-30.466,65.557,-267.41,1.3975,1,0.95686,0.9098
-64.29,138.18,-146.52,2.1643,0.75294,0.81961,1
-73.74,158.3,-75.147,1.2149,1,0.84314,0.68235
-29.774,63.604,58.51,3.7151,0.98431,0.97255,1
-8.2765,17.579,-86.016,4.1131,0.98431,0.97255,1
-43.085,91.298,47.001,2.0064,0.98431,0.97255,1
-105.12,222.28,-200.8,0.22155,0.66667,0.74902,1
-18.84,39.788,-39.485,3.6807,0.98431,0.97255,1
-162.12,341.86,124.81,0.67837,0.75294,0.81961,1
-69.372,145.91,215.76,1.1269,1,0.84314,0.68235
-101.07,211.88,104.77,1.0897,0.75294,0.81961,1
-18.539,38.801,-14.664,7.7731,1,0.73333,0.48235
-40.809,85.262,-221.65,0.35024,1,0.84314,0.68235
-76.614,159.54,186.44,1.5997,0.75294,0.81961,1
-19.622,40.805,30.54,2.3634,0.98431,0.97255,1
-39.694,82.476,-45.339,0.59391,1,0.84314,0.68235
-217.33,451.09,-308.71,0.042245,1,0.84314,0.68235
-15.296,31.682,149.53,2.1679,0.98431,0.97255,1
-112.05,231.58,-172.24,0.0060126,0.75294,0.81961,1
-45.544,93.957,68.154,3.1109,0.98431,0.97255,1
-100.41,206.79,-173.79,1.2516,0.66667,0.74902,1
-61.141,125.75,-110.04,0.16868,0.66667,0.74902,1
-37.445,76.483,86.259,2.0823,1,0.84314,0.68235
-96.532,196.53,132.16,0.93088,0.75294,0.81961,1
-68.409,139.1,98.171,2.102,0.98431,0.97255,1
-74.182,150.53,75.845,2.164,1,0.95686,0.9098
-6.5609,13.269,-104.89,2.3649,0.75294,0.81961,1
-41.389,83.594,-0.83586,2.761,0.98431,0.97255,1
-111.82,225.54,-314.99,0.69226,1,0.95686,0.9098
-32.34,65.129,-347.07,1.1712,0.75294,0.81961,1
-145.05,291.66,-187.69,1.0844,0.75294,0.81961,1
-223,447.16,17.959,0.47515,1,0.84314,0.68235
-42.086,84.163,17.896,0.3435,0.75294,0.81961,1
-65.399,130.6,-169.46,0.20154,0.75294,0.81961,1
-75.104,149.6,132.07,1.3759,1,0.84314,0.68235
-147,292.26,-188.08,0.81623,1,0.84314,0.68235
-135.22,268.41,74.309,0.74601,0.66667,0.74902,1
-57.113,112.82,322.09,1.0145,1,0.84314,0.68235
-8.4748,16.694,65.256,3.951,1,0.95686,0.9098
-60.332,118.52,149.91,2.2905,1,0.84314,0.68235
-120.74,236.94,-261.74,0.66067,0.66667,0.74902,1
-17.851,34.93,45.719,3.8105,0.98431,0.97255,1
-31.178,60.932,296.14,0.36598,1,0.95686,0.9098
-145.49,283.39,62.746,1.1528,0.75294,0.81961,1
-19.191,37.329,-62.246,4.5825,1,0.95686,0.9098
-130.7,253.76,-74.426,1.331,0.66667,0.74902,1
-167.49,324.76,-200.23,0.88106,1,0.95686,0.9098
-7.8104,15.094,-28.714,4.8734,1,0.95686,0.9098
-144.83,279.64,31.129,0.84844,0.75294,0.81961,1
-14.677,28.301,-116.04,3.508,0.98431,0.97255,1
-1.3802,2.6541,47.097,4.5107,1,0.95686,0.9098
-139.24,266.39,30.348,0.21914,0.66667,0.74902,1
-25.736,49.161,14.704,3.4952,0.98431,0.97255,1
-33.825,64.512,57.996,3.975,0.98431,0.97255,1
-54.998,104.7,9.2233,1.1191,1,0.95686,0.9098
-65.573,124.63,-64.264,0.48116,0.66667,0.74902,1
-85.581,162.49,137.39,1.6374,1,0.84314,0.68235
-65.744,124.66,-59.917,2.3646,0.98431,0.97255,1
-83.466,158.04,-171.24,1.3919,0.66667,0.74902,1
-56.411,106.15,42.157,0.50435,1,0.84314,0.68235
-60.381,113.42,7.3581,0.75211,1,0.73333,0.48235
-58.259,109.3,145.67,2.0025,0.98431,0.97255,1
-59.501,111.35,-31.157,1.0396,1,0.84314,0.68235
-73.247,136.79,128.09,0.89178,0.98431,0.97255,1
-136.49,254.62,-253.91,0.71487,1,0.84314,0.68235
-107.56,200.21,26.692,1.6124,1,0.95686,0.9098
-137.61,255.4,80.995,0.94569,1,0.84314,0.68235
-70.7,130.98,45.07,1.4611,1,0.84314,0.68235
-96.979,179.33,38.474,1.3752,1,0.95686,0.9098
-26.096,48.202,88.452,2.3036,0.98431,0.97255,1
-66.568,122.78,0.80808,2.5046,1,0.84314,0.68235
-29.358,54.025,368.03,0.48067,1,0.84314,0.68235
-105.78,194.39,-13.711,1.0309,0.75294,0.81961,1
-161.54,296.31,-58.206,0.73691,1,0.95686,0.9098
-13.951,25.479,20.054,5.0412,1,0.95686,0.9098
-28.756,52.467,37.801,3.2207,0.98431,0.97255,1
-192.42,350.5,73.275,0.85468,1,0.95686,0.9098
-133.15,242.19,34.744,1.2455,0.66667,0.74902,1
-65.99,119.84,116.26,2.0593,0.98431,0.97255,1
-23.814,43.104,35.013,2.324,0.75294,0.81961,1
-93.028,168.1,-349.02,0.16837,0.66667,0.74902,1
-147.27,265.62,77.629,1.439,1,0.84314,0.68235
-64.612,116.28,-185.55,1.3274,0.75294,0.81961,1
-104.46,187.8,41.246,1.1196,0.75294,0.81961,1
-41.843,75.17,53.125,2.546,0.98431,0.97255,1
-18.255,32.746,-91.743,3.4495,0.98431,0.97255,1
-133.6,239.19,35.376,1.0235,0.75294,0.81961,1
-56.669,101.24,-181.63,0.79259,1,0.84314,0.68235
-44.05,78.556,272.01,0.36413,0.75294,0.81961,1
-28.646,51.009,1.1509,2.5137,0.98431,0.97255,1
-86.149,153.16,21.115,0.98024,1,0.95686,0.9098
-91.313,161.75,-164.54,0.24653,1,0.84314,0.68235
-57.153,101.02,108.28,2.6767,0.98431,0.97255,1
-183.99,324.83,-226.55,0.63918,0.75294,0.81961,1
-151.55,267.01,214.5,0.73256,0.75294,0.81961,1
-133.21,233.37,-7.5785,1.7727,1,0.84314,0.68235
-97.114,169.89,-1.5138,1.7521,0.75294,0.81961,1
-26.327,46.008,-47.042,4.2476,1,0.95686,0.9098
-132.69,231.66,179.22,0.3738,0.75294,0.81961,1
-72.002,125.53,174.58,0.75219,1,0.84314,0.68235
-22.303,38.836,-36.652,1.4077,0.98431,0.97255,1
-20.712,36.008,-39.145,4.4977,1,0.95686,0.9098
-175.81,304.75,-144.19,0.11978,0.66667,0.74902,1
-68.66,118.81,-157.33,0.76168,0.66667,0.74902,1
-92.043,159.02,51.59,2.3267,0.75294,0.81961,1
-149.58,257.39,-271.97,0.73226,1,0.95686,0.9098
-143.55,246.67,74.59,1.471,1,0.95686,0.9098
-93.129,159.81,-138.28,1.7024,0.75294,0.81961,1
-90.876,155.59,-160.87,0.965,0.66667,0.74902,1
-72.562,124.04,-268.88,0.71937,1,0.95686,0.9098
-26.13,44.51,-35.732,3.5711,0.98431,0.97255,1
-138.27,235.21,24.836,1.0615,0.75294,0.81961,1
-13.997,23.748,-8.5183,9.0391,0.39216,0.39216,0.39216
-67.602,114.55,66.719,1.8368,1,0.95686,0.9098
-89.46,151.31,-430.62,0.23219,0.66667,0.74902,1
-28.008,47.266,85.494,1.445,0.98431,0.97255,1
-114.09,191.42,-102.06,0.7733,1,0.95686,0.9098
-9.6516,16.172,24.852,8.8805,1,0.73333,0.48235
-28.232,47.23,-1.1163,4.5468,1,0.95686,0.9098
-27.404,45.701,-121.64,3.104,0.98431,0.97255,1
-34.563,57.581,-41.226,4.2373,1,0.95686,0.9098
-9.4207,15.62,17.592,7.8108,1,0.73333,0.48235
-15.057,24.937,4.7536,4.9097,1,0.95686,0.9098
-42.579,70.454,189.5,2.1642,0.75294,0.81961,1
-20.827,34.418,18.19,5.2053,1,0.95686,0.9098
-45.115,74.367,141.52,2.548,0.98431,0.97255,1
-37.583,61.897,-96.474,0.11277,1,0.84314,0.68235
-94.622,155.5,-177.8,1.512,0.66667,0.74902,1
-127.79,209.42,120.27,0.93741,1,0.84314,0.68235
-100.26,163.63,-69.44,0.42098,0.66667,0.74902,1
-269.1,438.61,-192.63,0.15036,1,0.84314,0.68235
-154.63,251.07,-109.28,0.64214,0.75294,0.81961,1
-134.73,218.46,-79.927,0.59271,1,0.95686,0.9098
-38.53,62.246,86.914,3.4224,0.98431,0.97255,1
-78.714,126.99,159.22,1.6243,0.75294,0.81961,1
-24.29,39.128,-51.848,2.4848,1,0.84314,0.68235
-61.434,98.646,-160.33,1.0965,1,0.95686,0.9098
-102,163.65,98.311,1.1632,0.75294,0.81961,1
-159.06,254.91,133.89,0.47437,1,0.84314,0.68235
-41.285,66.063,-262.66,1.7515,0.75294,0.81961,1
-59.955,95.835,120.96,2.1452,0.75294,0.81961,1
-70.515,112.61,148.42,1.5935,1,0.84314,0.68235
-130.24,207.71,190.63,0.22928,1,0.84314,0.68235
-60.905,97.022,-149.92,0.79138,0.98431,0.97255,1
-57.615,91.425,-156.85,2.2608,0.98431,0.97255,1
-30.78,48.773,395.82,0.2597,1,0.84314,0.68235
-36.041,57.04,51.277,4.2894,0.98431,0.97255,1
-47.39,74.901,109.2,2.9493,0.98431,0.97255,1
-60.179,94.893,-196.37,1.6371,1,0.95686,0.9098
-137.1,216.01,-236.54,1.0494,1,0.95686,0.9098
-102.93,161.26,-150.34,0.84921,1,0.84314,0.68235
-5.4631,8.5476,27.46,4.2076,0.98431,0.97255,1
-117.5,183.47,-243.57,0.66861,1,0.84314,0.68235
-26.345,41.058,62.762,2.9084,0.98431,0.97255,1
-62.893,97.28,-327.33,1.167,0.66667,0.74902,1
-23.874,36.834,98.668,3.3831,0.98431,0.97255,1
-33.378,51.476,-35.883,4.4315,1,0.95686,0.9098
-86.467,133.2,-202.99,0.93416,0.66667,0.74902,1
-88.738,136.16,40.535,0.40987,0.75294,0.81961,1
-99.523,152.44,-182.43,0.91416,1,0.95686,0.9098
-79.186,121.14,-270.46,1.5161,0.98431,0.97255,1
-74.372,113.59,-105.79,0.22088,0.75294,0.81961,1
-149.92,228.63,67.827,1.2111,1,0.95686,0.9098
-124.92,189.95,-74.481,1.1059,0.75294,0.81961,1
-56.569,85.903,115.37,0.89452,0.66667,0.74902,1
-12.658,19.201,-14.224,4.5398,1,0.95686,0.9098
-76.917,116.48,4.8394,2.3246,0.98431,0.97255,1
-113.87,172.23,-223.06,0.87598,0.66667,0.74902,1
-82.095,124.06,-12.113,2.9904,0.98431,0.97255,1
-24.097,36.347,33.772,5.052,1,0.84314,0.68235
-58.855,88.679,70.591,2.4388,1,0.84314,0.68235
-58.823,88.469,-162.08,1.6132,0.75294,0.81961,1
-77.185,115.9,2.8132,1.7606,0.75294,0.81961,1
-96.422,144.58,-499.75,0.27231,1,0.84314,0.68235
-83.532,125.08,-108.03,0.46197,1,0.84314,0.68235
-18.782,28.074,-4.0986,5.611,1,0.95686,0.9098
-9.2749,13.826,-21.355,4.4669,1,0.95686,0.9098
-20.662,30.762,7.4933,4.8321,1,0.95686,0.9098
-23.799,35.366,-7.8608,6.0652,1,0.84314,0.68235
-62.635,92.964,137.37,2.4564,0.98431,0.97255,1
-29.372,43.544,179.75,1.8077,0.98431,0.97255,1
-3.2224,4.7643,-95.613,1.8535,0.75294,0.81961,1
-9.8568,14.493,-72.597,4.0239,0.98431,0.97255,1
-78.722,115.68,56.306,2.5476,0.98431,0.97255,1
-173.17,253.72,-135.07,0.79108,0.75294,0.81961,1
-178.62,260.4,245.54,0.4597,0.98431,0.97255,1
-44.484,64.777,166.93,2.28,0.98431,0.97255,1
-25.887,37.656,-3.2106,5.4953,1,0.84314,0.68235
-21.283,30.877,-82.723,0.26894,1,0.84314,0.68235
-57.971,83.928,-133.93,1.5889,0.75294,0.81961,1
-139.74,201.97,190.07,0.57928,1,0.84314,0.68235
-85.847,123.87,-138.23,0.53654,1,0.95686,0.9098
-207.37,298.75,-314.46,0.18032,1,0.84314,0.68235
-13.313,19.133,0.54483,6.5118,1,0.95686,0.9098
-33.107,47.505,-12.184,3.7994,0.98431,0.97255,1
-156.8,224.48,-193.99,0.51108,0.75294,0.81961,1
-5.0838,7.2543,29.746,5.9006,1,0.84314,0.68235
-98.045,139.64,81.373,2.0373,0.98431,0.97255,1
-125.3,178.3,-233.63,0.30772,0.75294,0.81961,1
-8.8825,12.62,33.699,5.5852,1,0.95686,0.9098
-39.668,56.246,62.194,4.0731,0.98431,0.97255,1
-145.38,205.5,-148.77,1.5001,1,0.84314,0.68235
-155.96,220.14,-38.194,0.10333,1,0.84314,0.68235
-22.847,32.198,-241.29,1.9686,0.75294,0.81961,1
-92.354,129.98,-24.316,1.042,0.75294,0.81961,1
-52.603,73.945,151.59,1.9841,0.75294,0.81961,1
-133.56,187.2,98.073,1.7403,1,0.84314,0.68235
-21.743,30.438,137.87,0.62549,1,0.84314,0.68235
-218.83,305.59,100.66,0.50967,1,0.73333,0.48235
-146.91,204.8,-412.13,0.16985,1,0.84314,0.68235
-47.639,66.317,-130.11,1.9579,0.75294,0.81961,1
-40.397,56.168,-286.76,0.981,0.75294,0.81961,1
-105.53,145.94,-170.69,1.9965,1,0.95686,0.9098
-18.064,24.907,41.158,1.9657,0.75294,0.81961,1
-69.506,95.581,71.858,1.6557,1,0.84314,0.68235
-54.626,74.987,50.9,3.8472,0.98431,0.97255,1
-16.016,21.926,-1.7802,3.4363,0.98431,0.97255,1
-190.43,260.12,112.07,1.2543,1,0.84314,0.68235
-38.092,51.943,70.893,3.2935,0.98431,0.97255,1
-74.35,101.12,-51.067,1.2703,1,0.95686,0.9098
-47.713,64.773,-147.24,2.0662,0.75294,0.81961,1
-22.7,30.773,-2.6112,0.99237,0.75294,0.81961,1
-48.54,65.701,-170.87,1.7732,1,0.84314,0.68235
-58.682,79.357,-26.316,0.91391,0.75294,0.81961,1
-25.419,34.29,-4.2989,6.0277,1,0.95686,0.9098
-64.365,86.618,57.123,0.14642,1,0.84314,0.68235
-95.218,127.76,179.99,1.8955,1,0.95686,0.9098
-44.348,59.379,177.05,1.0942,1,0.84314,0.68235
-29.134,38.864,20.77,4.4458,0.75294,0.81961,1
-69.509,92.534,60.405,2.8011,0.98431,0.97255,1
-308.43,409.9,-72.877,0.18779,1,0.84314,0.68235
-61.033,81.001,90.412,2.7544,0.98431,0.97255,1
-18.325,24.285,32.972,4.7206,1,0.95686,0.9098
-107.04,141.74,0.75645,1.0525,1,0.84314,0.68235
-129.81,171.68,162.26,0.52687,1,0.84314,0.68235
-84.186,111.18,-151.87,2.0787,1,0.95686,0.9098
-87.256,115.15,-234.56,0.61953,1,0.84314,0.68235
-30.018,39.513,-153.47,0.84196,0.75294,0.81961,1
-116.75,153.4,-19.84,0.92325,1,0.84314,0.68235
-126.57,166.04,117.98,1.3607,0.75294,0.81961,1
-52.387,68.602,58.504,3.7991,0.98431,0.97255,1
-108.51,141.78,-120.72,1.1726,0.75294,0.81961,1
-19.934,26.017,-35.141,5.7714,1,0.95686,0.9098
-134.02,174.68,-66.121,1.6724,1,0.84314,0.68235
