X,Y,Z,S,R,G,B
-12.947,24.447,-45.932,2.3634,0.98431,0.97255,1
-202.87,381.1,-206.24,0.34073,1,0.84314,0.68235
-20.566,38.518,-66.274,3.2019,0.98431,0.97255,1
-61.287,114.65,-3.0541,0.62963,1,0.84314,0.68235
-164.33,307,52.25,1.2166,1,0.95686,0.9098
-63.591,118.63,63.985,1.1836,0.75294,0.81961,1
-94.055,175.28,-50.935,2.0676,0.75294,0.81961,1
-163.2,303.5,120.2,1.0588,0.75294,0.81961,1
-80.191,148.96,10.344,2.0943,0.98431,0.97255,1
-169.99,313.72,-70.115,1.0867,0.66667,0.74902,1
-171.42,315.87,-141.13,0.5865,1,0.84314,0.68235
-58.136,106.57,-78.78,2.4974,0.98431,0.97255,1
-78.623,143.45,23.718,1.7188,1,0.95686,0.9098
-21.34,38.867,4.0453,5.837,1,0.95686,0.9098
-7.2925,13.263,-2.8072,10.013,1,0.73333,0.48235
-122.29,222.21,20.283,0.43196,0.66667,0.74902,1
-15.768,28.567,-218.33,1.9505,0.75294,0.81961,1
-104.4,188.88,160.28,0.74271,1,0.95686,0.9098
-78.942,142.47,-107.79,2.0963,1,0.84314,0.68235
-214.69,386.13,-131.04,0.3823,0.66667,0.74902,1
-84.269,151.18,-96.212,1.8565,0.75294,0.81961,1
-111.56,199.99,129.65,1.2289,0.66667,0.74902,1
-37.645,67.417,5.3309,3.3963,0.98431,0.97255,1
-10.397,18.605,11.081,8.237,1,0.73333,0.48235
-2.9851,5.3341,54.604,5.1104,1,0.95686,0.9098
-96.333,171.7,-405.15,0.60176,0.75294,0.81961,1
-49.097,87.221,195.12,1.3348,1,0.84314,0.68235
-83.91,148.75,-234.2,1.3991,1,0.84314,0.68235
-25.672,45.469,-96.009,3.7871,0.98431,0.97255,1
-24.12,42.608,31.541,4.4439,1,0.95686,0.9098
-76.757,135.45,99.006,2.17,0.98431,0.97255,1
-84.597,149.14,200.55,0.6332,0.98431,0.97255,1
-8.7362,15.303,-202.49,1.9098,0.75294,0.81961,1
-48.752,85.025,85.979,3.104,0.98431,0.97255,1
-14.085,24.51,-4.9688,6.5604,1,0.84314,0.68235
-77.063,133.85,58.873,1.8688,0.98431,0.97255,1
-39.117,67.699,292.77,1.3626,1,0.84314,0.68235
-66.651,115.12,66.699,3.0368,1,0.95686,0.9098
-21.251,36.595,11.674,4.7878,1,0.95686,0.9098
-89.225,153.24,83.678,2.0279,0.75294,0.81961,1
-147.09,252.03,70.887,1.1722,1,0.84314,0.68235
-143.33,245.23,141.76,0.11155,1,0.84314,0.68235
-45.948,78.475,-136.72,2.1831,0.98431,0.97255,1
-46.041,78.331,-151.16,2.1279,1,0.84314,0.68235
-47.005,79.773,0.42361,3.9171,0.98431,0.97255,1
-33.487,56.763,29.492,3.6472,0.98431,0.97255,1
-70.564,119.39,-121.69,1.16,0.75294,0.81961,1
-132.36,223.31,-43.217,1.6489,0.75294,0.81961,1
-24.755,41.667,53.659,3.9541,1,0.84314,0.68235
-19.701,33.115,24.657,4.7083,1,0.95686,0.9098
-132.72,223,-177.61,0.33214,0.66667,0.74902,1
-39.485,66.165,112.58,1.6655,0.98431,0.97255,1
-55.938,93.611,172.5,1.631,0.98431,0.97255,1
-127.24,212.3,173.24,1.2191,0.75294,0.81961,1
-12.814,21.341,-11.551,8.1779,1,0.73333,0.48235
-8.4274,14.018,21.143,9.1149,0.39216,0.39216,0.39216
-52.006,86.393,73.605,2.2782,0.75294,0.81961,1
-80.957,134.23,-331.07,0.89081,1,0.84314,0.68235
-137.59,227.89,-195.08,0.15721,0.75294,0.81961,1
-38.181,63.151,-4.0974,3.3565,0.98431,0.97255,1
-46.806,77.292,132.98,2.199,1,0.84314,0.68235
-151.23,249.46,-278.37,0.66226,1,0.84314,0.68235
-80.317,131.66,96.916,1.0679,0.75294,0.81961,1
-49.744,81.41,-129.73,0.66546,0.75294,0.81961,1
-40.291,65.711,-86.52,2.1301,0.98431,0.97255,1
-234.25,380.97,32.9,0.60152,0.75294,0.81961,1
-27.953,45.258,28.812,4.6914,1,0.95686,0.9098
-13.669,22.061,-64.465,3.8703,1,0.95686,0.9098
-149.67,240.9,121.78,1.2327,1,0.84314,0.68235
-38.342,61.601,-94.559,0.57881,1,0.84314,0.68235
-54.962,88.135,130.34,1.1508,1,0.84314,0.68235
-108.75,174.2,-185.91,0.44754,1,0.84314,0.68235
-112.81,180.57,52.549,1.3948,1,0.84314,0.68235
-6.0717,9.704,12.379,4.4056,1,0.95686,0.9098
-15.893,25.378,51.117,1.3369,1,0.84314,0.68235
-11.555,18.436,72.626,3.3512,0.98431,0.97255,1
-144.61,230.46,-137.57,0.26937,0.66667,0.74902,1
-211.45,336.64,-241.45,0.51219,0.66667,0.74902,1
-27.925,44.401,4.6593,4.8126,1,0.95686,0.9098
-43.091,68.455,88.705,2.3032,0.75294,0.81961,1
-132.28,209.67,-258.86,0.26802,0.75294,0.81961,1
-184.95,292.18,-42.722,0.99941,0.75294,0.81961,1
-91.484,144.4,-97.62,1.1993,0.75294,0.81961,1
-151.48,238.89,-33.988,1.2965,0.75294,0.81961,1
-60.35,95.021,425.9,0.22013,0.98431,0.97255,1
-25.922,40.778,-41.499,3.5495,1,0.95686,0.9098
-78.847,123.84,-118.52,0.39138,1,0.84314,0.68235
-106.5,167.13,-20.209,0.73352,0.66667,0.74902,1
-45.823,71.81,-143.25,1.4408,0.75294,0.81961,1
-90.122,140.84,82.759,1.2558,1,0.84314,0.68235
-152.23,237.56,-169.11,0.38437,0.66667,0.74902,1
-184.88,288.22,-64.448,0.56941,0.66667,0.74902,1
-104.28,161.98,-173.21,1.0829,1,0.84314,0.68235
-9.8229,15.246,5.8561,8.2796,0.75294,0.81961,1
-173.9,269.55,82.143,0.17003,0.66667,0.74902,1
-144.27,222.73,148.21,0.055979,1,0.95686,0.9098
-88.635,136.67,305.28,0.85449,1,0.84314,0.68235
-114.51,176.13,-39,1.8712,0.75294,0.81961,1
-239.71,368.27,-177.58,0.37141,0.61569,0.70588,1
-64.518,98.99,-52.668,3.4109,0.66667,0.74902,1
-67.318,103.07,-433.3,0.32176,1,0.84314,0.68235
-30.818,47.137,-33.338,4.2806,1,0.95686,0.9098
-94.537,144.3,-239.28,0.581,1,0.95686,0.9098
-103.36,157.57,157.66,0.86797,1,0.84314,0.68235
-21.384,32.545,-58.379,2.3391,0.75294,0.81961,1
-139.14,211.46,81.588,0.62594,1,0.84314,0.68235
-194.09,294.5,103.74,0.73284,1,0.95686,0.9098
-41.021,62.14,12.666,3.1094,0.98431,0.97255,1
-62.098,93.837,54.079,3.2782,0.75294,0.81961,1
-284.97,429.79,-118.42,0.082309,0.75294,0.81961,1
-80.285,120.95,-130.67,1.4063,0.75294,0.81961,1
-146.05,219.76,51.347,0.63271,1,0.84314,0.68235
-39.146,58.816,-82.446,3.0113,1,0.84314,0.68235
-146.39,219.49,-296.42,0.437,0.66667,0.74902,1
-94.913,142.21,-251.31,0.52598,0.75294,0.81961,1
-35.555,53.192,53.61,3.3823,1,0.95686,0.9098
-55.436,82.873,57.189,2.8576,0.98431,0.97255,1
-62.259,92.883,63.387,3.3549,0.98431,0.97255,1
-45.295,67.518,-26.123,3.2328,0.98431,0.97255,1
-38.428,57.204,0.84312,2.2383,1,0.95686,0.9098
-141.91,210.97,-130.32,0.83034,1,0.95686,0.9098
-16.049,23.822,133.94,2.0766,0.98431,0.97255,1
-138.79,205.84,273.01,0.92485,1,0.84314,0.68235
-26.671,39.503,-69.552,2.2604,1,0.84314,0.68235
-23.45,34.685,13.825,3.5582,0.98431,0.97255,1
-37.325,55.078,43.499,3.6884,0.98431,0.97255,1
-49.448,72.839,37.271,1.2677,0.75294,0.81961,1
-133.43,196.46,-263.34,0.85125,0.98431,0.97255,1
-113.42,166.8,-324.03,0.59151,0.98431,0.97255,1
-77.639,114.01,0.026976,3.1317,1,0.95686,0.9098
-57.689,84.567,-183.46,1.428,0.75294,0.81961,1
-132.27,193.69,-227.57,0.76861,1,0.73333,0.48235
-33.192,48.547,47.848,3.9212,0.98431,0.97255,1
-69.735,101.84,-40.935,1.3796,0.75294,0.81961,1
-36.566,53.251,184.32,1.6363,0.75294,0.81961,1
-127.53,185.44,374.22,0.54918,1,0.95686,0.9098
-40.367,58.407,168.47,1.3199,0.75294,0.81961,1
-36.592,52.867,-56.203,2.9228,0.98431,0.97255,1
-98.749,142.49,262.36,0.042136,1,0.84314,0.68235
-66.848,96.308,43.821,1.4327,0.75294,0.81961,1
-72.455,104.08,143.58,0.35835,0.66667,0.74902,1
-113.35,162.51,-65.769,0.84168,0.75294,0.81961,1
-153.66,220.15,-87.863,0.035016,0.66667,0.74902,1
-106.07,151.85,-68.896,1.4008,0.98431,0.97255,1
-60.888,87.017,283.81,0.64257,1,0.95686,0.9098
-76.678,109.47,-120.36,2.0754,0.66667,0.74902,1
-64.903,92.537,-203.86,1.9623,1,0.84314,0.68235
-34.637,49.195,234.54,0.46975,0.75294,0.81961,1
-50.274,71.374,-148.68,1.6271,1,0.84314,0.68235
-84.786,120.21,161.35,0.96433,0.75294,0.81961,1
-210.11,297.51,-132.56,0.2581,0.66667,0.74902,1
-112.11,158.54,29.9,2.0636,0.75294,0.81961,1
-10.515,14.854,7.3694,9.7849,1,0.73333,0.48235
-107.72,152.02,-62.312,0.45359,0.66667,0.74902,1
-34.844,49.039,78.024,3.9223,1,0.95686,0.9098
-56.856,79.83,225.31,0.74797,0.75294,0.81961,1
-23.967,33.547,-67.375,4.2822,1,0.95686,0.9098
-27.193,38.039,3.3955,4.795,1,0.95686,0.9098
-133.28,186.12,142.29,1.5469,1,0.95686,0.9098
-17.83,24.869,62.393,3.3803,0.98431,0.97255,1
-19.368,26.974,-14.883,7.1851,1,0.73333,0.48235
-8.6915,12.083,9.2984,6.5086,1,0.84314,0.68235
-9.1869,12.761,9.7432,2.8244,0.98431,0.97255,1
-150.34,208.37,-59.978,0.053196,1,0.95686,0.9098
-116.02,160.5,64.669,2.2462,0.98431,0.97255,1
-108.5,149.48,233.37,1.5617,1,0.95686,0.9098
-68.685,94.524,-7.6759,3.4273,1,0.95686,0.9098
-77.229,105.97,-203.55,0.14975,1,0.84314,0.68235
-42.306,57.943,73.443,3.8928,0.98431,0.97255,1
-137.59,188.29,21.448,0.062139,0.66667,0.74902,1
-24.357,33.298,21.852,3.7641,0.98431,0.97255,1
-119.73,163.52,15.445,2.2998,0.75294,0.81961,1
-59.116,80.654,-371.39,0.68487,1,0.84314,0.68235
-38.909,53.036,84.188,1.6464,0.75294,0.81961,1
-66.923,91.117,134.96,1.4617,1,0.73333,0.48235
-95.579,129.97,-244.89,0.59377,1,0.84314,0.68235
-84.318,114.53,-2.795,0.80478,1,0.95686,0.9098
-32.129,43.59,-192.53,0.97485,0.98431,0.97255,1
-205.29,278.25,-147.52,0.72441,0.66667,0.74902,1
-5.5119,7.4357,6.7818,11.521,1,0.73333,0.48235
-5.3654,7.2323,23.004,8.8762,1,0.73333,0.48235
-13.871,18.624,-110.06,2.8845,0.98431,0.97255,1
-31.659,42.401,55.83,3.1997,1,0.95686,0.9098
-87.821,117.28,282.77,0.33465,1,0.95686,0.9098
-51.15,68.161,-39.216,0.97879,0.75294,0.81961,1
-257.19,341.9,-234.33,0.32877,0.66667,0.74902,1
-145.53,192.69,-452.41,0.41017,1,0.84314,0.68235
-70.989,93.917,-64.102,1.1337,0.75294,0.81961,1
-196.84,259.99,-21.368,0.97861,0.75294,0.81961,1
-38.929,51.373,-112.75,2.1125,0.98431,0.97255,1
-33.822,44.588,-16.247,2.8926,1,0.95686,0.9098
-94.023,123.82,40.941,1.989,0.98431,0.97255,1
-10.336,13.592,-22.634,5.327,1,0.95686,0.9098
-51.841,68.094,-43.63,0.86725,1,0.84314,0.68235
-10.794,14.156,-41.224,5.5286,1,0.84314,0.68235
-21.641,28.351,16.598,4.3959,1,0.95686,0.9098
-161.49,210.94,98.367,1.0689,1,0.84314,0.68235
-71.755,93.61,82.77,3.1668,1,0.95686,0.9098
-59.771,77.845,13.06,1.6816,0.75294,0.81961,1
-6.8563,8.8916,37.366,5.5537,1,0.95686,0.9098
-53.875,69.804,82.315,0.96277,0.98431,0.97255,1
-43.735,56.625,82.299,3.2818,1,0.95686,0.9098
-48.237,62.312,-78.684,1.6664,1,0.84314,0.68235
-50.208,64.82,-70.104,2.3154,0.75294,0.81961,1
-127.84,164.82,-390.23,0.11054,0.66667,0.74902,1
-146.92,189.22,30.903,0.865,0.75294,0.81961,1
-78.569,101.07,73.258,2.4761,0.98431,0.97255,1
-182.56,234.57,-67.819,1.0394,0.66667,0.74902,1
-27.15,34.805,-60.936,3.6776,0.98431,0.97255,1
-103.54,132.6,61.755,0.46317,1,0.84314,0.68235
-126.07,161.22,-258.92,1.3572,1,0.95686,0.9098
-60.539,77.349,207.26,1.1874,1,0.84314,0.68235
-34.541,44.048,19.184,2.9894,0.98431,0.97255,1
-196.78,250.32,-51.707,1.1968,0.75294,0.81961,1
-75.23,95.323,-265.99,1.6301,1,0.95686,0.9098
-293.35,370.73,33.428,0.56141,0.66667,0.74902,1
-23.33,29.432,-52.92,3.929,0.98431,0.97255,1
-60.457,76.172,-106.33,3.1068,0.98431,0.97255,1
-146.87,184.83,-63.627,1.4186,1,0.84314,0.68235
-27.148,34.111,15.197,7.5183,1,0.84314,0.68235
-38.337,48.119,-123.03,2.3877,1,0.84314,0.68235
-161.94,203.1,187.77,1.3408,1,0.84314,0.68235
-270.14,338.09,-260.38,0.30333,1,0.84314,0.68235
-146.43,182.99,-256.2,0.37696,0.75294,0.81961,1
-63.822,79.585,2.2899,3.5061,0.98431,0.97255,1
-59.539,74.189,-10.408,2.9256,1,0.95686,0.9098
-109.36,136.15,-75.147,1.2149,1,0.84314,0.68235
-173.81,216.16,44.4,0.92725,0.75294,0.81961,1
-32.333,40.161,-50.545,3.2272,1,0.95686,0.9098
-45.958,57.027,66.188,3.498,0.98431,0.97255,1
-65.182,80.783,-217.46,1.7502,0.98431,0.97255,1
-58.257,71.963,64.102,3.0921,0.98431,0.97255,1
-113.75,140.13,-169.39,0.37191,0.66667,0.74902,1
-63.662,78.351,47.001,2.0064,0.98431,0.97255,1
-146.88,179.82,94.363,0.57486,0.75294,0.81961,1
-102.29,125.06,215.76,1.1269,1,0.84314,0.68235
-170.42,208.21,75.036,0.55942,1,0.84314,0.68235
-14.718,17.955,-172.66,1.3146,1,0.84314,0.68235
-60.057,72.994,-221.65,0.35024,1,0.84314,0.68235
-19.058,23.14,27.896,7.1887,1,0.84314,0.68235
-88.407,107.17,-9.7796,2.7806,0.75294,0.81961,1
-166.32,201.24,33.035,1.3989,0.75294,0.81961,1
-58.325,70.542,-45.339,0.59391,1,0.84314,0.68235
-82.408,99.49,-39.649,0.87616,1,0.95686,0.9098
-168.89,203.57,4.8101,1.0375,0.66667,0.74902,1
-66.786,80.26,68.154,3.1109,0.98431,0.97255,1
-156.76,188.12,-43.802,0.47113,1,0.84314,0.68235
-118.66,142.01,-23.626,1.8358,1,0.84314,0.68235
-85.21,101.71,5.5738,0.84397,0.98431,0.97255,1
-43.153,51.476,-35.281,4.1996,1,0.95686,0.9098
-12.305,14.665,-23.196,5.159,1,0.95686,0.9098
-133.55,159.05,-121.04,0.78547,0.75294,0.81961,1
-209.66,249.04,102.5,1.2343,0.75294,0.81961,1
-25.123,29.792,-26.022,5.036,1,0.84314,0.68235
-178.52,211.36,-235.98,0.62666,0.66667,0.74902,1
-147.62,174.15,-1.7462,1.1974,0.75294,0.81961,1
-97.299,114.62,-115.77,0.59905,0.66667,0.74902,1
-132.7,156.21,185.2,1.5235,1,0.73333,0.48235
-47.106,55.396,-347.07,1.1712,0.75294,0.81961,1
-38.977,45.777,46.375,4.4479,1,0.95686,0.9098
-157.24,184.18,-283.87,0.53067,1,0.95686,0.9098
-11.848,13.847,-31.33,5.3938,1,0.84314,0.68235
-213.36,248,-188.08,0.81623,1,0.84314,0.68235
-82.748,95.625,322.09,1.0145,1,0.84314,0.68235
-6.3116,7.2854,26.784,4.7884,1,0.95686,0.9098
-174.62,200.57,-261.74,0.66067,0.66667,0.74902,1
-38.375,44.048,-81.655,3.7913,0.98431,0.97255,1
-100.47,115.18,-69.902,0.72258,0.75294,0.81961,1
-87.989,100.74,158.04,0.76974,1,0.84314,0.68235
-210.18,240.35,11.389,0.67772,0.75294,0.81961,1
-10.26,11.71,21.156,6.7629,1,0.84314,0.68235
-21.893,24.957,24.72,6.9355,1,0.84314,0.68235
-101.94,116.07,50.76,0.85438,1,0.84314,0.68235
-113.17,128.71,-157.19,1.4573,1,0.95686,0.9098
-241.43,274.28,-200.23,0.88106,1,0.95686,0.9098
-147.44,167.14,-220.45,1.389,1,0.73333,0.48235
-21.125,23.876,-116.04,3.508,0.98431,0.97255,1
-40.573,45.836,8.8005,4.5436,1,0.95686,0.9098
-104.15,117.55,77.497,0.60318,1,0.95686,0.9098
-146.09,164.67,-270.09,0.37941,1,0.84314,0.68235
-294.25,331.2,69.378,0.56152,0.75294,0.81961,1
-159.92,179.49,44.582,0.99862,1,0.95686,0.9098
-76.82,86.115,19.862,2.5773,0.98431,0.97255,1
-140.71,157.56,64.097,1.3005,1,0.95686,0.9098
-81.71,91.393,-120.81,0.27088,1,0.95686,0.9098
-78.887,88.111,9.2233,1.1191,1,0.95686,0.9098
-50.154,55.958,35.217,3.9949,0.98431,0.97255,1
-94.444,105.28,1.6655,2.1571,1,0.84314,0.68235
-98.047,109.24,-48.396,0.64452,1,0.95686,0.9098
-119.55,132.86,-171.24,1.3919,0.66667,0.74902,1
-148.64,164.88,-142.61,0.7232,1,0.84314,0.68235
-74.577,82.378,10.406,2.1715,0.98431,0.97255,1
-86.298,95.196,7.3581,0.75211,1,0.73333,0.48235
-116.72,128.49,-20.713,2.047,0.75294,0.81961,1
-290.59,319.05,277.04,0.040173,1,0.84314,0.68235
-105.09,115.26,9.2228,1.1409,0.75294,0.81961,1
-194.72,213.41,-253.91,0.71487,1,0.84314,0.68235
-139.62,152.24,58.137,1.6019,1,0.84314,0.68235
-100.68,109.63,45.07,1.4611,1,0.84314,0.68235
-65.417,71.148,-72.663,2.1675,0.75294,0.81961,1
-225.85,245.34,-101.02,0.30941,1,0.84314,0.68235
-170.67,184.9,-218.62,1.0156,0.75294,0.81961,1
-41.732,45.156,368.03,0.48067,1,0.84314,0.68235
-122.47,132.38,43.57,1.6079,1,0.95686,0.9098
-324.68,350.75,-170.95,0.35233,0.66667,0.74902,1
-124.95,134.75,-98.145,0.0062062,0.75294,0.81961,1
-13.079,14.085,-0.47382,6.0104,1,0.95686,0.9098
-137.44,147.72,238.63,0.43575,1,0.84314,0.68235
-117.7,126.38,-2.2801,2.1634,1,0.84314,0.68235
-90.913,97.512,110.74,1.5559,0.75294,0.81961,1
-114.81,122.97,151.27,1.3371,0.75294,0.81961,1
-188.69,201.94,34.744,1.2455,0.66667,0.74902,1
-204.02,217.6,-11.407,0.64522,0.75294,0.81961,1
-131.6,139.97,-349.02,0.16837,0.66667,0.74902,1
-158.07,167.88,121.02,1.2417,0.75294,0.81961,1
-160.76,170.62,-159.05,1.6089,1,0.84314,0.68235
-156.62,166.06,-247.51,0.71378,0.66667,0.74902,1
-147.58,156.21,41.246,1.1196,0.75294,0.81961,1
-202.14,213.6,-124.86,0.057722,0.66667,0.74902,1
-199.59,210.69,105.04,0.87273,1,0.84314,0.68235
-106.98,112.77,-35.702,1.1563,1,0.84314,0.68235
-37.545,39.513,-40.935,4.3422,1,0.95686,0.9098
-197.37,207.44,81.164,1.3917,1,0.95686,0.9098
-30.695,32.211,-11.583,4.6873,1,0.95686,0.9098
-105.29,110.39,35.976,1.5741,1,0.84314,0.68235
-121.36,127.09,21.115,0.98024,1,0.95686,0.9098
-205.24,214.59,-239.81,0.46151,1,0.95686,0.9098
-54.444,56.799,136.7,2.5004,0.98431,0.97255,1
-80.392,83.717,108.28,2.6767,0.98431,0.97255,1
-68.494,71.069,-55.005,3.2747,1,0.84314,0.68235
-124.7,129.21,-195.23,1.1217,0.66667,0.74902,1
-215,221.81,63.945,1.1653,1,0.95686,0.9098
-42.864,44.173,-4.663,3.0276,0.75294,0.81961,1
-186.05,191.46,179.22,0.3738,0.75294,0.81961,1
-69.015,70.963,29.923,2.4271,0.98431,0.97255,1
-41.362,42.491,97.546,3.5325,1,0.95686,0.9098
-43.125,44.223,-135.14,3.1101,0.98431,0.97255,1
-74.055,75.693,-110.3,2.0979,1,0.95686,0.9098
-23.648,24.087,8.2892,7.6347,1,0.84314,0.68235
-102.97,104.7,68.583,1.9114,0.75294,0.81961,1
-121.38,123.3,59.045,0.78994,0.75294,0.81961,1
-222.29,225.22,44.007,0.67772,1,0.95686,0.9098
-130.01,131.57,-138.28,1.7024,0.75294,0.81961,1
-266.92,269.65,-131.64,0.811,0.75294,0.81961,1
-53.325,53.805,11.154,3.0997,1,0.95686,0.9098
-15.792,15.915,37.384,2.583,0.98431,0.97255,1
-203.12,204.52,-330.58,0.27967,0.66667,0.74902,1
-92.143,92.597,-97.267,2.3908,0.75294,0.81961,1
-19.484,19.5,-8.5183,9.0391,0.39216,0.39216,0.39216
-76.665,76.448,-12.024,1.1542,1,0.95686,0.9098
-132.57,132.14,-69.308,1.1792,0.75294,0.81961,1
-38.936,38.763,85.494,1.445,0.98431,0.97255,1
-146.07,144.98,-150.74,0.69643,1,0.84314,0.68235
-20.225,20.019,18.905,7.4921,1,0.73333,0.48235
-13.393,13.24,24.852,8.8805,1,0.73333,0.48235
-128.93,127.3,137.21,0.11726,1,0.84314,0.68235
-36.894,36.395,-7.4435,3.8352,0.98431,0.97255,1
-163.5,161.08,73.365,0.89024,1,0.84314,0.68235
-240.05,236.1,-140.83,0.75875,0.66667,0.74902,1
-47.893,47.079,-41.226,4.2373,1,0.95686,0.9098
-165.95,162.93,-65.256,1.605,0.66667,0.74902,1
-78.904,77.409,26.92,1.4399,1,0.84314,0.68235
-96.483,94.388,-192.73,1.1419,0.66667,0.74902,1
-20.834,20.36,4.7536,4.9097,1,0.95686,0.9098
-109.21,106.54,126.85,0.40215,1,0.84314,0.68235
-315.21,307.3,384.96,0.14498,1,0.84314,0.68235
-62.35,60.649,141.52,2.548,0.98431,0.97255,1
-111.14,107.72,-150.64,1.5579,0.66667,0.74902,1
-176.35,170.55,120.27,0.93741,1,0.84314,0.68235
-43.364,41.697,16.51,3.6047,0.98431,0.97255,1
-50.412,48.26,-140.07,0.6875,1,0.84314,0.68235
-161.48,154.41,-214.32,0.97601,0.66667,0.74902,1
-207.06,197.58,198.73,0.30941,1,0.84314,0.68235
-52.986,50.514,86.914,3.4224,0.98431,0.97255,1
-28.901,27.52,5.1716,6.6766,1,0.84314,0.68235
-91.806,87.295,16.191,2.1288,0.98431,0.97255,1
-84.357,79.931,-160.33,1.0965,1,0.95686,0.9098
-127.61,120.73,140.14,0.3418,0.98431,0.97255,1
-71.165,67.174,31.744,3.7783,0.98431,0.97255,1
-82.235,77.565,120.96,2.1452,0.75294,0.81961,1
-10.674,10.062,44.948,4.8066,1,0.95686,0.9098
-60.482,56.721,20.123,1.5946,0.98431,0.97255,1
-178.25,166.98,185.57,1.1061,1,0.84314,0.68235
-151.91,142,-171.5,0.48687,1,0.84314,0.68235
-49.316,46.049,51.277,4.2894,0.98431,0.97255,1
-124.62,115.98,236.68,1.4565,1,0.95686,0.9098
-71.052,66.093,10.074,2.8136,0.98431,0.97255,1
-187.39,174.18,-236.54,1.0494,1,0.95686,0.9098
-328.86,305.11,-40.821,0.58176,1,0.84314,0.68235
-7.3357,6.7946,-13.254,10.639,1,0.73333,0.48235
-244.63,226.29,-39.414,0.11108,1,0.73333,0.48235
-37.422,34.582,74.989,2.7329,0.75294,0.81961,1
-7.4545,6.8802,27.46,4.2076,0.98431,0.97255,1
-16.071,14.785,-5.3637,3.7703,0.98431,0.97255,1
-111.18,102.15,-119.11,1.31,0.75294,0.81961,1
-38.255,35.01,-108.75,3.5054,0.98431,0.97255,1
-85.531,78.197,-5.2724,3.2575,0.98431,0.97255,1
-268.75,245.35,27.876,0.42875,1,0.95686,0.9098
-70.937,64.697,-13.105,0.4284,1,0.95686,0.9098
-253.58,230.47,-69.545,0.74183,0.66667,0.74902,1
-219.1,198.95,-252.62,0.61967,1,0.84314,0.68235
-23.701,21.464,-27.312,5.0711,1,0.95686,0.9098
-202.64,183.06,86.761,1.4741,1,0.95686,0.9098
-189.06,170.48,-61.021,1.0703,0.75294,0.81961,1
-100.9,90.847,-105.79,0.22088,0.75294,0.81961,1
-68.374,61.487,134.42,1.9708,0.98431,0.97255,1
-127.88,114.59,-158.45,1.4872,0.75294,0.81961,1
-76.641,68.598,115.37,0.89452,0.66667,0.74902,1
-135.63,121.27,-21.033,1.176,1,0.84314,0.68235
-71.844,64.164,-63.925,1.0651,1,0.84314,0.68235
-175.56,156.62,-23.167,2.0817,0.75294,0.81961,1
-136.75,121.88,96.492,1.1997,0.98431,0.97255,1
-111.09,98.934,-12.113,2.9904,0.98431,0.97255,1
-68.436,60.855,-168.26,1.2984,0.75294,0.81961,1
-42.33,37.606,-40.373,1.5588,1,0.84314,0.68235
-362.82,321.89,-140.78,0.14333,0.75294,0.81961,1
-104.29,92.264,2.8132,1.7606,0.75294,0.81961,1
-230.67,203.92,141.84,0.90911,1,0.73333,0.48235
-47.913,42.283,84.628,3.6826,1,0.95686,0.9098
-227.78,200.79,-178.28,0.25659,0.75294,0.81961,1
-252.82,222.52,-286.97,0.73054,0.66667,0.74902,1
-12.511,10.984,-21.355,4.4669,1,0.95686,0.9098
-150.18,131.72,9.8823,0.99485,0.75294,0.81961,1
-127.83,111.97,53.816,1.4048,1,0.84314,0.68235
-141.4,123.67,136.18,2.0424,1,0.84314,0.68235
-207.24,181.03,-166.35,0.8538,1,0.84314,0.68235
-39.569,34.541,179.75,1.8077,0.98431,0.97255,1
-6.899,6.0145,0.20809,10.272,0.39216,0.39216,0.39216
-104.03,90.598,-289.31,1.3508,0.66667,0.74902,1
-80.139,69.67,-88.326,1.2787,1,0.95686,0.9098
-74.037,64.278,97.827,2.1927,0.75294,0.81961,1
-131.19,113.51,-67.707,0.24987,0.75294,0.81961,1
-69.187,59.824,153.37,0.32094,1,0.84314,0.68235
-123.09,106.23,-9.556,0.66084,0.66667,0.74902,1
-232.65,200.59,-135.07,0.79108,0.75294,0.81961,1
-71.598,61.66,125.06,2.4541,0.98431,0.97255,1
-74.283,63.757,92.894,3.0791,0.98431,0.97255,1
-239.69,205.57,245.54,0.4597,0.98431,0.97255,1
-101.78,87.206,126.79,1.32,0.98431,0.97255,1
-270.25,231.3,-286.3,0.52222,0.98431,0.97255,1
-14.759,12.609,11.481,7.054,1,0.84314,0.68235
-189.38,161.55,-123.27,0.36151,1,0.84314,0.68235
-20.612,17.555,-314.29,0.7353,1,0.84314,0.68235
-175.53,149.31,-59.881,0.076246,0.75294,0.81961,1
-31.731,26.96,-155.55,1.7755,0.75294,0.81961,1
-39.621,33.61,91.802,3.094,0.98431,0.97255,1
-277.51,235.04,-314.46,0.18032,1,0.84314,0.68235
-82.633,69.898,-201.03,1.2574,1,0.95686,0.9098
-10.742,9.0794,-34.471,9.1555,0.39216,0.39216,0.39216
-121.46,102.42,131.41,1.0587,1,0.84314,0.68235
-27.822,23.346,-175.82,1.9693,0.75294,0.81961,1
-33.992,28.512,-54.562,4.5345,1,0.95686,0.9098
-6.7884,5.691,29.746,5.9006,1,0.84314,0.68235
-31.291,26.2,-0.6476,3.1258,0.98431,0.97255,1
-12.974,10.839,26.787,3.3864,0.98431,0.97255,1
-52.892,44.041,62.194,4.0731,0.98431,0.97255,1
-62.921,52.359,-71.335,2.5513,0.75294,0.81961,1
